Iteration,Defence,Model Pairing,Method Name,Stealing Dataset Size,Stolen Model Accuracy,Original Model Accuracy,Protected Model Accuracy
1,GaussianAugmentation,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),10,0.3282489322757779,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),10,0.3410616229408176,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,KnockoffNets (vs. Protected),10,0.34777303233679074,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),16,0.29210042865891,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),16,0.29393753827311697,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,KnockoffNets (vs. Protected),16,0.31720759338640536,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),82,0.48181238034460755,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),82,0.5239310784939375,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,KnockoffNets (vs. Protected),82,0.5411614550095725,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),164,0.7003367003367004,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),164,0.7838383838383839,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,KnockoffNets (vs. Protected),164,0.7710437710437711,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),247,0.8395149786019972,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),247,0.8495007132667618,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,KnockoffNets (vs. Protected),247,0.8530670470756063,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),329,0.8977272727272727,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),329,0.8946969696969697,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,KnockoffNets (vs. Protected),329,0.8962121212121212,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),412,0.9385610347615198,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),412,0.9393694421988682,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,KnockoffNets (vs. Protected),412,0.9264349232012935,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),494,0.9593073593073593,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),494,0.9593073593073593,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,KnockoffNets (vs. Protected),494,0.9411255411255411,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),577,0.9552238805970149,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),577,0.960820895522388,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,KnockoffNets (vs. Protected),577,0.9384328358208955,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),659,0.9535353535353536,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),659,0.9595959595959596,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,KnockoffNets (vs. Protected),659,0.9363636363636364,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),742,0.9713340683572216,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),742,0.9702315325248071,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,KnockoffNets (vs. Protected),742,0.960308710033076,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),824,0.9709090909090909,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),824,0.9733333333333334,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,MiniRocket-LSTM,KnockoffNets (vs. Protected),824,0.9551515151515152,0.9927228623408126,0.9927228623408126
1,GaussianAugmentation,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),10,0.09823062843197071,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),10,0.09823062843197071,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,KnockoffNets (vs. Protected),10,0.09823062843197071,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),16,0.1065523576240049,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),16,0.290263319044703,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,KnockoffNets (vs. Protected),16,0.32578077158603796,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),82,0.33312061263560944,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),82,0.3560944479897894,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,KnockoffNets (vs. Protected),82,0.3937460114869177,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),164,0.5057239057239057,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),164,0.5043771043771044,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,KnockoffNets (vs. Protected),164,0.5003367003367003,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),247,0.5763195435092725,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),247,0.5741797432239658,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,KnockoffNets (vs. Protected),247,0.6062767475035663,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),329,0.6196969696969697,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),329,0.6174242424242424,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,KnockoffNets (vs. Protected),329,0.6181818181818182,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),412,0.7324171382376717,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),412,0.7437348423605498,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,KnockoffNets (vs. Protected),412,0.751818916734034,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),494,0.7324675324675325,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),494,0.7194805194805195,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,KnockoffNets (vs. Protected),494,0.7125541125541126,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),577,0.773320895522388,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),577,0.769589552238806,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,KnockoffNets (vs. Protected),577,0.7714552238805971,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),659,0.7676767676767676,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),659,0.7616161616161616,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,KnockoffNets (vs. Protected),659,0.7696969696969697,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),742,0.7761852260198456,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),742,0.7607497243660419,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,KnockoffNets (vs. Protected),742,0.7398015435501654,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),824,0.7454545454545455,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),824,0.7369696969696969,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,Rocket-LSTM,KnockoffNets (vs. Protected),824,0.7321212121212122,0.9957550030321407,0.7513644633110976
1,GaussianAugmentation,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),10,0.31177547284929835,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),10,0.436241610738255,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),10,0.40512507626601585,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),16,0.4402939375382731,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),16,0.4482547458665034,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),16,0.43661971830985913,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),82,0.580089342693044,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),82,0.6273133375877473,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),82,0.6253988513082323,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),164,0.7488215488215488,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),164,0.8,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),164,0.7932659932659932,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),247,0.8430813124108416,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),247,0.8530670470756063,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),247,0.8445078459343794,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),329,0.8674242424242424,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),329,0.8856060606060606,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),329,0.8742424242424243,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),412,0.9118835893290218,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),412,0.9110751818916734,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),412,0.9062247372675829,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),494,0.935064935064935,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),494,0.9324675324675324,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),494,0.935064935064935,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),577,0.9458955223880597,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),577,0.9468283582089553,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),577,0.9384328358208955,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),659,0.9535353535353536,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),659,0.9535353535353536,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),659,0.9434343434343434,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),742,0.958103638368247,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),742,0.9492833517089305,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),742,0.9437706725468578,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),824,0.9721212121212122,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),824,0.9684848484848485,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),824,0.9624242424242424,0.9939357186173439,0.992116434202547
1,GaussianAugmentation,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),10,0.4008541793776693,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),10,0.39902379499694934,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,KnockoffNets (vs. Protected),10,0.3971934106162294,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),16,0.4353949785670545,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),16,0.4445805266380894,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,KnockoffNets (vs. Protected),16,0.4721371708511941,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),82,0.5507338864071474,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),82,0.583918315252074,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,KnockoffNets (vs. Protected),82,0.5379706445437141,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),164,0.8006734006734006,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),164,0.8101010101010101,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,KnockoffNets (vs. Protected),164,0.804040404040404,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),247,0.8487874465049928,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),247,0.8459343794579173,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,KnockoffNets (vs. Protected),247,0.833095577746077,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),329,0.8734848484848485,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),329,0.8765151515151515,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,KnockoffNets (vs. Protected),329,0.8696969696969697,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),412,0.8957154405820533,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),412,0.8981406628940987,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,KnockoffNets (vs. Protected),412,0.883589329021827,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),494,0.9047619047619048,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),494,0.8987012987012987,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,KnockoffNets (vs. Protected),494,0.8883116883116883,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),577,0.8880597014925373,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),577,0.8115671641791045,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,KnockoffNets (vs. Protected),577,0.8908582089552238,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),659,0.9222222222222223,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),659,0.9262626262626262,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,KnockoffNets (vs. Protected),659,0.9171717171717172,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),742,0.9404630650496141,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),742,0.9404630650496141,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,KnockoffNets (vs. Protected),742,0.9360529217199559,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),824,0.926060606060606,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),824,0.926060606060606,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Hydra-LSTM,KnockoffNets (vs. Protected),824,0.9284848484848485,0.9818071558520315,0.9818071558520315
1,GaussianAugmentation,Arsenal-LSTM,Probabilistic CopycatCNN (vs. Protected),10,0.24649176327028677,0.9957550030321407,0.8708308065494239
1,GaussianAugmentation,Arsenal-LSTM,Argmax CopycatCNN (vs. Protected),10,0.3685173886516168,0.9957550030321407,0.8708308065494239
1,GaussianAugmentation,Arsenal-LSTM,KnockoffNets (vs. Protected),10,0.29164124466137886,0.9957550030321407,0.8708308065494239
1,GaussianAugmentation,Arsenal-LSTM,Probabilistic CopycatCNN (vs. Protected),16,0.5070422535211268,0.9957550030321407,0.8708308065494239
1,GaussianAugmentation,Arsenal-LSTM,Argmax CopycatCNN (vs. Protected),16,0.5107164727495407,0.9957550030321407,0.8708308065494239
1,GaussianAugmentation,Arsenal-LSTM,KnockoffNets (vs. Protected),16,0.516840171463564,0.9957550030321407,0.8708308065494239
1,GaussianAugmentation,Arsenal-LSTM,Probabilistic CopycatCNN (vs. Protected),82,0.6566687938736439,0.9957550030321407,0.8708308065494239
1,GaussianAugmentation,Arsenal-LSTM,Argmax CopycatCNN (vs. Protected),82,0.6681557115507338,0.9957550030321407,0.8708308065494239
1,GaussianAugmentation,Arsenal-LSTM,KnockoffNets (vs. Protected),82,0.6707083599234206,0.9957550030321407,0.8708308065494239
1,GaussianAugmentation,Arsenal-LSTM,Probabilistic CopycatCNN (vs. Protected),164,0.769023569023569,0.9957550030321407,0.8708308065494239
1,GaussianAugmentation,Arsenal-LSTM,Argmax CopycatCNN (vs. Protected),164,0.7609427609427609,0.9957550030321407,0.8708308065494239
1,GaussianAugmentation,Arsenal-LSTM,KnockoffNets (vs. Protected),164,0.7420875420875421,0.9957550030321407,0.8708308065494239
1,GaussianAugmentation,Arsenal-LSTM,Probabilistic CopycatCNN (vs. Protected),247,0.8373751783166904,0.9957550030321407,0.8708308065494239
1,GaussianAugmentation,Arsenal-LSTM,Argmax CopycatCNN (vs. Protected),247,0.8423680456490727,0.9957550030321407,0.8708308065494239
1,GaussianAugmentation,Arsenal-LSTM,KnockoffNets (vs. Protected),247,0.8445078459343794,0.9957550030321407,0.8708308065494239
1,GaussianAugmentation,Arsenal-LSTM,Probabilistic CopycatCNN (vs. Protected),329,0.8325757575757575,0.9957550030321407,0.8708308065494239
