Iteration,Defence,Model Pairing,Method Name,Stealing Dataset Size,Stolen Model Accuracy,Original Model Accuracy,Protected Model Accuracy
1,TotalVarMin,MultiRocket-LSTM,Argmax CopycatCNN (vs. Protected),461,0.8381839348079162,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MultiRocket-LSTM,KnockoffNets (vs. Protected),461,0.8859138533178114,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MultiRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),528,0.9305555555555556,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MultiRocket-LSTM,Argmax CopycatCNN (vs. Protected),528,0.922979797979798,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MultiRocket-LSTM,KnockoffNets (vs. Protected),528,0.9015151515151515,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MultiRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),594,0.9476584022038568,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MultiRocket-LSTM,Argmax CopycatCNN (vs. Protected),594,0.871900826446281,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MultiRocket-LSTM,KnockoffNets (vs. Protected),594,0.931129476584022,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MultiRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),660,0.9757575757575757,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MultiRocket-LSTM,Argmax CopycatCNN (vs. Protected),660,0.9772727272727273,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MultiRocket-LSTM,KnockoffNets (vs. Protected),660,0.8939393939393939,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),10,0.3931297709923664,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),10,0.4198473282442748,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,KnockoffNets (vs. Protected),10,0.10916030534351145,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),13,0.12777352716143842,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),13,0.30757459831675593,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,KnockoffNets (vs. Protected),13,0.20734506503442998,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),66,0.094896331738437,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),66,0.09728867623604466,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,KnockoffNets (vs. Protected),66,0.08213716108452951,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),132,0.2988215488215488,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),132,0.20875420875420875,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,KnockoffNets (vs. Protected),132,0.25336700336700335,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),198,0.24509803921568626,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),198,0.5204991087344029,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,KnockoffNets (vs. Protected),198,0.5035650623885918,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),264,0.6714015151515151,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),264,0.7159090909090909,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,KnockoffNets (vs. Protected),264,0.7035984848484849,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),330,0.8373737373737373,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),330,0.8343434343434344,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,KnockoffNets (vs. Protected),330,0.8363636363636363,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),396,0.8831168831168831,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),396,0.8852813852813853,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,KnockoffNets (vs. Protected),396,0.8538961038961039,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),461,0.9173457508731082,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),461,0.9220023282887078,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,KnockoffNets (vs. Protected),461,0.8928987194412107,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),528,0.9381313131313131,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),528,0.9419191919191919,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,KnockoffNets (vs. Protected),528,0.9002525252525253,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),594,0.9449035812672176,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),594,0.9504132231404959,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,KnockoffNets (vs. Protected),594,0.9173553719008265,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Probabilistic CopycatCNN (vs. Protected),660,0.9681818181818181,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,Argmax CopycatCNN (vs. Protected),660,0.9606060606060606,0.9962121212121212,0.9962121212121212
1,TotalVarMin,MiniRocket-LSTM,KnockoffNets (vs. Protected),660,0.9242424242424242,0.9962121212121212,0.9962121212121212
1,TotalVarMin,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),10,0.4450381679389313,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),10,0.4687022900763359,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,KnockoffNets (vs. Protected),10,0.29389312977099236,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),13,0.3519510328997705,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),13,0.342769701606733,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,KnockoffNets (vs. Protected),13,0.23106350420811017,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),66,0.1937799043062201,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),66,0.11004784688995216,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,KnockoffNets (vs. Protected),66,0.38197767145135564,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),132,0.601010101010101,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),132,0.6548821548821548,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,KnockoffNets (vs. Protected),132,0.7196969696969697,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),198,0.8003565062388592,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),198,0.7869875222816399,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,KnockoffNets (vs. Protected),198,0.803030303030303,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),264,0.8768939393939394,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),264,0.8693181818181818,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,KnockoffNets (vs. Protected),264,0.8125,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),330,0.8828282828282829,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),330,0.8777777777777778,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,KnockoffNets (vs. Protected),330,0.8737373737373737,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),396,0.9253246753246753,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),396,0.9242424242424242,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,KnockoffNets (vs. Protected),396,0.8809523809523809,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),461,0.919674039580908,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),461,0.9254947613504074,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,KnockoffNets (vs. Protected),461,0.8731082654249127,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),528,0.9318181818181818,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),528,0.922979797979798,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,KnockoffNets (vs. Protected),528,0.9065656565656566,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),594,0.9545454545454546,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),594,0.9586776859504132,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,KnockoffNets (vs. Protected),594,0.928374655647383,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Probabilistic CopycatCNN (vs. Protected),660,0.9666666666666667,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,Argmax CopycatCNN (vs. Protected),660,0.9166666666666666,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Rocket-LSTM,KnockoffNets (vs. Protected),660,0.9333333333333333,0.9977272727272727,0.9977272727272727
1,TotalVarMin,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),10,0.3900763358778626,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),10,0.40381679389312974,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),10,0.25190839694656486,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),13,0.5011476664116297,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),13,0.4338179035960214,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),13,0.3894414690130069,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),66,0.18022328548644337,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),66,0.13237639553429026,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),66,0.15869218500797447,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),132,0.4090909090909091,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),132,0.6186868686868687,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),132,0.2887205387205387,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),198,0.6746880570409982,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),198,0.6060606060606061,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),198,0.7424242424242424,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),264,0.834280303030303,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),264,0.8494318181818182,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),264,0.8361742424242424,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),330,0.8747474747474747,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),330,0.8686868686868687,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),330,0.7101010101010101,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),396,0.8777056277056277,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),396,0.9004329004329005,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),396,0.8528138528138528,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),461,0.9313154831199069,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),461,0.9313154831199069,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),461,0.860302677532014,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),528,0.9356060606060606,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),528,0.9242424242424242,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),528,0.8497474747474747,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),594,0.9545454545454546,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),594,0.953168044077135,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),594,0.8071625344352618,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Probabilistic CopycatCNN (vs. Protected),660,0.9575757575757575,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,Argmax CopycatCNN (vs. Protected),660,0.9454545454545454,0.9962121212121212,0.9946969696969697
1,TotalVarMin,MultiRocketHydra-LSTM,KnockoffNets (vs. Protected),660,0.9090909090909091,0.9962121212121212,0.9946969696969697
1,TotalVarMin,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),10,0.46106870229007635,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),10,0.4778625954198473,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,KnockoffNets (vs. Protected),10,0.4022900763358779,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),13,0.2907421576128539,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),13,0.4338179035960214,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,KnockoffNets (vs. Protected),13,0.369548584544759,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),66,0.3684210526315789,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),66,0.3492822966507177,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,KnockoffNets (vs. Protected),66,0.1283891547049442,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),132,0.41414141414141414,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),132,0.5900673400673401,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,KnockoffNets (vs. Protected),132,0.6902356902356902,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),198,0.6773618538324421,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),198,0.7878787878787878,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,KnockoffNets (vs. Protected),198,0.7896613190730838,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),264,0.8248106060606061,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),264,0.8560606060606061,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,KnockoffNets (vs. Protected),264,0.6903409090909091,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),330,0.8383838383838383,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),330,0.8666666666666667,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,KnockoffNets (vs. Protected),330,0.4262626262626263,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),396,0.8798701298701299,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),396,0.8852813852813853,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,KnockoffNets (vs. Protected),396,0.8582251082251082,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),461,0.9022118742724098,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),461,0.8905704307334109,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,KnockoffNets (vs. Protected),461,0.8766006984866124,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),528,0.9406565656565656,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),528,0.9381313131313131,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,KnockoffNets (vs. Protected),528,0.9204545454545454,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),594,0.9559228650137741,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),594,0.9490358126721763,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,KnockoffNets (vs. Protected),594,0.8939393939393939,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Probabilistic CopycatCNN (vs. Protected),660,0.95,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,Argmax CopycatCNN (vs. Protected),660,0.943939393939394,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Hydra-LSTM,KnockoffNets (vs. Protected),660,0.9212121212121213,0.9856060606060606,0.9856060606060606
1,TotalVarMin,Arsenal-LSTM,Probabilistic CopycatCNN (vs. Protected),10,0.38244274809160306,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Arsenal-LSTM,Argmax CopycatCNN (vs. Protected),10,0.3969465648854962,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Arsenal-LSTM,KnockoffNets (vs. Protected),10,0.1435114503816794,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Arsenal-LSTM,Probabilistic CopycatCNN (vs. Protected),13,0.3794950267788829,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Arsenal-LSTM,Argmax CopycatCNN (vs. Protected),13,0.42616679418515685,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Arsenal-LSTM,KnockoffNets (vs. Protected),13,0.2930374904361132,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Arsenal-LSTM,Probabilistic CopycatCNN (vs. Protected),66,0.15709728867623604,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Arsenal-LSTM,Argmax CopycatCNN (vs. Protected),66,0.29505582137161085,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Arsenal-LSTM,KnockoffNets (vs. Protected),66,0.3508771929824561,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Arsenal-LSTM,Probabilistic CopycatCNN (vs. Protected),132,0.4612794612794613,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Arsenal-LSTM,Argmax CopycatCNN (vs. Protected),132,0.4890572390572391,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Arsenal-LSTM,KnockoffNets (vs. Protected),132,0.25841750841750843,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Arsenal-LSTM,Probabilistic CopycatCNN (vs. Protected),198,0.768270944741533,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Arsenal-LSTM,Argmax CopycatCNN (vs. Protected),198,0.8244206773618539,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Arsenal-LSTM,KnockoffNets (vs. Protected),198,0.47771836007130125,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Arsenal-LSTM,Probabilistic CopycatCNN (vs. Protected),264,0.8560606060606061,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Arsenal-LSTM,Argmax CopycatCNN (vs. Protected),264,0.865530303030303,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Arsenal-LSTM,KnockoffNets (vs. Protected),264,0.8484848484848485,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Arsenal-LSTM,Probabilistic CopycatCNN (vs. Protected),330,0.8828282828282829,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Arsenal-LSTM,Argmax CopycatCNN (vs. Protected),330,0.8868686868686869,0.9977272727272727,0.9977272727272727
1,TotalVarMin,Arsenal-LSTM,KnockoffNets (vs. Protected),330,0.8353535353535354,0.9977272727272727,0.9977272727272727
